"vehicle_id","type","model","year","vin","availability","customer_id"
868733,"new","Pilot",2022,"2e67568e-0ca5-4d40-b9f3-68f15b1937c7",False,9
719441,"new","Maxima",2013,"74b3643c-1692-4f7c-afdf-bdc48cee668d",True,
837379,"used","Frontier",2005,"6077b2c2-61e5-4367-bdfb-0b1fd2876551",True,
32782,"new","Altima",2021,"3128de62-d97a-4433-b2ab-efed89998e0a",True,
786267,"new","Passport",2022,"54aa3a5f-ede9-4c0b-811d-432a53ebf321",True,
508316,"new","Highlander",2015,"baf16d73-8d10-4801-b09c-e32de86c358b",False,2103
783434,"new","F-150",2000,"39ed021a-c1cc-45bb-9c69-ba5465b67dec",True,
942214,"new","Passport",2003,"8f213157-e969-4c4f-b3d2-46fe5167ec6a",False,3208
764914,"new","Corolla",2015,"c570445a-1731-4a48-a28b-46ef1301b18f",False,2397
287131,"new","Passport",2021,"5098d8d8-746c-4a68-a3e3-0f433bed6b80",True,
870872,"used","Pilot",2021,"4676e4ed-7282-4f0e-b7ed-ba86ee19488e",False,2055
119508,"used","RAV4 Hybrid",2003,"7f1c4695-cec7-4b3c-842b-5b1e61654bdb",True,
634634,"new","Colorado",2002,"7a7ca901-7a94-4d53-8c08-f934fd08279c",False,233
731026,"new","Edge",2023,"48e3e8a9-9078-48b6-b2f7-366d3ce73bdb",False,536
20727,"new","Sentra",2022,"94e45e09-03a5-4981-b126-52a030cfd542",False,2929
224014,"new","Ridgeline",2020,"6c300e3f-7916-4c4d-bc86-749fd9db02f7",True,
405141,"new","Silverado",2011,"396c967e-bfdd-4054-92d4-e5bbec1e8db8",False,1807
807193,"new","RAV4 Hybrid",2002,"e3540f2b-5cbd-493f-8f85-00a04a5b7e02",False,1431
690585,"new","HR-V",2022,"cdc1beec-893a-4253-a503-a4483c385048",False,622
321721,"new","Colorado",2012,"3b636f09-4c72-4177-9755-0dee8e5dc6e8",False,1633
821438,"new","RAV4 Hybrid",2019,"ca9e60fd-1eb0-411f-b88c-2857bb68a8ea",True,
660475,"new","Corolla",2006,"248b57c9-fe46-4668-85b9-deedb7603da4",True,
842293,"new","Corolla",2021,"78757c61-5513-4a4e-a16c-f927c2af5bf9",False,691
972808,"new","Blazer EV",2021,"e998e71d-daa1-4987-abc8-1211d038f285",False,3910
788201,"new","CR-V Hybrid",2013,"862c2667-f0eb-4bbf-a225-7c0c4a8ef3d5",False,1491
186918,"new","Passport",2015,"14f36d39-483e-4741-8d1c-7bdcc6c4deec",True,
865097,"new","Frontier",2006,"733a7954-f205-44b1-8506-488fb572fe0c",True,
73937,"new","Altima",2022,"7fa8983f-7930-4b79-971f-3f5505dc3863",False,1765
806314,"new","Maxima",2005,"68a2014d-7b99-47c3-b61c-608563b04f71",True,
412509,"new","Colorado",2022,"d9af91be-676e-46c7-a363-7af32832b93b",False,3419
571820,"new","Blazer EV",2023,"4446d1f0-d52b-44a5-8753-dcda9fa379ad",True,
395226,"new","F-150",2011,"4c9ca3aa-5318-4e1e-8354-48835faf8a06",False,283
18202,"new","Sentra",2009,"d2f48b38-d93f-44d4-a89a-c82fb4739259",False,3667
562369,"new","F-150",2009,"7d792ada-3b4f-49f1-914a-1803c3b37c49",False,2729
609488,"new","Maverick",2017,"0d9589df-c461-4256-881a-86ed3b5ec12b",False,234
726621,"used","Silverado",2010,"766f6be3-fd47-4021-ae01-673473b8a825",False,457
857066,"new","Corolla",2014,"17aabc83-61fe-475e-8579-4508352a5509",False,1325
418049,"used","Highlander",2003,"428f407a-6002-4024-b3f0-f0541f1bb178",False,1067
313045,"new","Maverick",2003,"9e5ed232-85d6-4ffc-8e3b-8c548db657a8",False,2150
772132,"new","Sentra",2018,"26dba941-eb1e-4e4b-9512-a9dd45bbcb29",True,
519703,"new","Mustang Mach-E",2010,"15cbe401-23bc-46aa-af4e-cbcbf9180383",True,
995850,"new","Ridgeline",2009,"8d849857-6f7d-4713-84b8-b74342a5dcfb",False,690
235999,"new","Passport",2014,"cb2ba895-9c89-4c4e-a781-40ee48c8e06c",True,
561824,"new","Sienna",2020,"789f89db-b8d9-498c-b785-01b4bcfbbb1f",True,
827260,"new","Passport",2023,"e21d21c8-ed5a-42f8-bcbb-0463c4501c20",False,3358
861738,"new","Frontier",2014,"ed86786c-9778-484b-ad02-d934c97d55c2",False,2035
352251,"new","Colorado",2008,"d1b32b24-1f0f-48cb-8603-b7123a5b28e9",True,
804646,"new","Highlander",2008,"79a75fde-26b4-4711-b17d-baef56c75a7a",False,1783
769731,"new","Corolla",2016,"dea4d4ff-0bce-46a2-828f-6833f7a72ff0",False,238
282157,"new","Highlander",2008,"e3ebed13-0178-4a94-ab90-3190b1279d6f",False,873
583461,"used","Tundra",2001,"ea23dd7b-eafb-41dc-b454-3aae34f71c8e",False,3456
604370,"new","Sienna",2021,"938ca093-a7fa-4122-acad-24124e0efb49",False,3298
970685,"new","Maxima",2015,"a37782d5-f227-4fb5-8aba-b2cd70a68ba9",False,3356
243280,"new","Sentra",2022,"be61c8d4-2231-4d6c-9b6c-5ae4eee31d63",True,
126808,"used","Frontier",2011,"759dadc5-adc3-4522-848b-ace2fbbdab48",True,
155979,"used","CR-V Hybrid",2021,"bf390fc8-1384-4fa5-a09e-cdb7fde03daf",True,
945867,"new","Ridgeline",2012,"14afc76a-9e5a-4d7a-8f63-cf716504062d",False,1001
52767,"new","RAV4 Hybrid",2023,"78db95a9-a45d-4e61-9a0c-474ae35c26f7",False,1913
339775,"new","Frontier",2007,"dd0ec4ce-97a8-4fee-9442-2b8dc4d4be79",True,
634016,"new","Ridgeline",2017,"4fb446cc-87e6-4667-871e-70f16aaeeb04",False,2964
948459,"new","Maverick",2015,"cce4aa5d-bdcd-45c0-a845-76979e968a3a",False,1957
884733,"new","Corolla",2011,"0fc7e13c-5722-416d-a205-29c2dd520723",True,
943657,"new","Silverado",2001,"fda69748-687f-4b98-93ac-ee18ca52935f",False,3136
873001,"new","Blazer EV",2017,"fe49c32d-be91-4cbb-bfc8-69c6f0c0f2e2",False,2546
115166,"used","RAV4 Hybrid",2016,"70312780-df07-42e4-85ab-aa9cacf97a4f",True,
651814,"new","Rouge",2022,"b80c17a8-8ba3-4562-933c-af77f3d342dc",False,1552
676194,"new","RAV4 Hybrid",2002,"81da4245-a900-404d-a01b-30549b06ab55",False,3370
711514,"new","CR-V Hybrid",2021,"8b5abb6a-9672-4ce5-960a-1a30c6ee2315",False,316
468886,"new","Maverick",2006,"868605a3-7b88-4c70-a450-b10bf42d7757",False,342
821960,"new","Silverado",2007,"55bf83fa-027d-4cf7-8dbd-c52ee4f46f69",False,1914
663506,"new","HR-V",2002,"ac4810bc-df05-42f0-9182-6368e86a7f98",True,
101739,"new","Highlander",2004,"6d392c39-373e-4c7e-ae47-d49b714d2c54",True,
39791,"new","HR-V",2003,"7233c52a-908c-4ef0-ba91-be91937bf65c",False,1903
625933,"used","Maxima",2017,"fbf407be-69fb-4a4a-8b87-1600bb3cead5",True,
385238,"new","Passport",2020,"ddb3eb8e-61f3-4370-897e-43b272973099",True,
519051,"new","Corolla",2004,"1b752798-6ea4-4cb1-a679-c44e09bd66d1",True,
420525,"new","Rouge",2012,"5350cea6-b948-4624-a53e-7662a64336cd",False,1554
451059,"new","Passport",2013,"d3f8add9-d41a-4a6f-a631-f0f3987ebfb8",True,
1490,"new","Corolla",2016,"0028e1ed-364d-46a6-bb50-10cfee91f069",True,
367939,"new","Colorado",2003,"dc3c010b-e2fe-4652-8573-5e3c696f1249",False,1555
431842,"new","Trax",2020,"ec10ee5d-02d6-49bb-b12d-ec1203c49940",False,2305
484752,"new","CR-V Hybrid",2010,"dc714c93-858b-47a8-93ff-96e27ec08297",True,
795502,"new","HR-V",2017,"637fdb1f-3e8f-479c-ab8a-cfcf0b939ac9",True,
462523,"new","CR-V Hybrid",2005,"9545e706-2e2a-4401-acba-ba569daaaba6",False,2337
683166,"new","Equinox",2000,"450b0677-2619-4279-b9d0-c7a5258a4233",False,3803
185793,"new","RAV4 Hybrid",2002,"f3835ddf-8843-485a-8af7-8300138cccdd",False,885
165604,"new","RAV4 Hybrid",2007,"3ff8e356-3ada-496d-a9f1-c61f0cefcf2d",False,3927
824173,"new","Silverado",2000,"b21c4932-a001-4033-8600-8b2f247304a1",False,1254
500836,"new","Colorado",2016,"f65d1a55-8c1e-468a-9e3d-8f51efce956c",False,3025
1587,"new","Sentra",2011,"c1dc5c98-c101-466d-82ed-662b63b0a354",True,
256981,"new","Frontier",2013,"c6d83e01-1277-4356-9400-cc477fc62e25",True,
102570,"new","F-150",2016,"1acd7a82-3798-45c1-b371-e1cbf66de8d1",True,
4636,"new","Frontier",2004,"32c5bd1d-3c89-4009-b062-9a5e68986e52",True,
77372,"new","Mustang Mach-E",2007,"76a186ba-f473-4069-83e3-ed762e3f6d09",True,
621293,"new","Equinox",2022,"21a484c1-ebc4-448b-8ac5-602b82da6411",True,
741390,"used","Blazer EV",2004,"7946db8d-6bb0-4897-95e9-d6d15d964b98",True,
862228,"new","Altima",2020,"89daf295-4a49-46d2-b887-252d6e1cedf5",True,
792553,"new","Frontier",2012,"b0639dc5-6b1e-41f8-9836-50d2b136fd58",True,
504896,"used","Altima",2015,"36d37ed4-c042-4bc7-84a0-9107dc5ff4aa",False,768
379880,"new","Edge",2011,"6f7fe5da-7039-4f37-960a-dcdca5022d57",True,
728673,"new","Maverick",2015,"3b736740-a597-40e5-b217-f6490b26fd4c",True,
886173,"new","RAV4 Hybrid",2023,"20bdf5be-3c29-43d0-b0a9-9fa2a011a39b",True,
501715,"new","Blazer EV",2017,"ed10bc8c-0151-46da-a512-9081f52bf388",True,
772642,"new","Passport",2023,"730bd0fc-032f-434b-82b3-49574c78fe60",False,2455
895024,"new","Silverado",2020,"bbcaedeb-a656-4388-ac14-60918d85a9ea",False,156
426867,"new","Trax",2005,"076af210-fa68-43df-88c6-1b4afacd39ca",False,1945
181461,"new","F-150",2009,"bd002a16-0f89-41e5-9b87-afc5bdd43a53",False,1215
150216,"new","Maverick",2013,"dd67290a-fd42-4d0f-8907-c0edc8425196",True,
135954,"new","Rouge",2011,"b4fb2d2b-a4bc-4a07-9778-9d22bcd1844f",True,
553520,"new","Rouge",2020,"c05f4b39-a02d-4ada-aee2-7e42c9f4ac74",True,
711536,"new","Corolla",2011,"b2b5a48c-f206-457c-a1ff-669f82595bc2",True,
311540,"new","Silverado",2012,"668ff31f-4d10-4739-b821-26f825d7d656",False,349
992702,"used","Maxima",2016,"42b63aa9-0ac9-4288-968a-ae1be83cec9a",False,186
35259,"new","Corolla",2005,"b8a7180c-3fd2-49af-ba69-3364747efe08",True,
798319,"new","F-150",2006,"bcd74bef-a82e-4a0c-8ac1-ea4306f3566e",True,
950857,"new","Colorado",2009,"59434358-8531-49bd-a6e0-d577b8a8de18",False,2838
625967,"new","F-150",2016,"c2d1e980-5e62-46a9-ab56-c3e93e06cca3",True,
386196,"used","Corolla",2015,"d2e1f860-8cff-458e-be16-856c46a899d6",True,
577769,"new","Corolla",2016,"7b9709f7-06bf-49ef-88a7-c26e24419f70",False,728
154596,"used","Highlander",2000,"e30bafa1-05e1-4bee-bc35-09c8a63d75d9",True,
971516,"new","Corolla",2017,"3ec4c143-06e6-462b-b2f2-b0fcb9ee5264",True,
17859,"used","Silverado",2019,"1efd817a-d0aa-4385-b388-bd479dfefd41",False,275
908227,"new","Sienna",2015,"446e55ee-4266-46ac-b3b2-a9d561c14f73",True,
471744,"new","Sentra",2018,"6258ddaa-a6bc-417b-9b18-d6da289bbab4",True,
798629,"new","HR-V",2016,"6142aae9-fd78-464b-b08e-e82f9bea780d",False,2632
938630,"new","RAV4 Hybrid",2023,"d96e2885-6520-4ba2-aaa2-a5c398ce59ff",True,
925013,"new","RAV4 Hybrid",2015,"ffe78a98-852c-4eed-bb65-d109e648f19f",True,
448017,"new","Highlander",2010,"52754475-1d7f-4a70-a831-ca096704a882",False,2508
300010,"new","Frontier",2018,"234fec59-674b-4bf5-8395-534fe03542ea",True,
501779,"new","Sienna",2022,"bac217ae-0796-4d28-8208-5ffbca1a97ca",True,
351739,"new","Corolla",2011,"77821dff-4bbb-4b70-be6c-69294b2e5d7e",True,
557010,"used","Corolla",2001,"6116952b-76f8-47df-ad3a-b1c6b67738bf",True,
227747,"new","Frontier",2019,"b1524188-4fca-487e-88c0-0ac3e4e2fa4e",True,
727665,"new","Rouge",2023,"93d57c78-5606-4ff0-a136-5a5de4f5bd88",True,
17736,"new","Blazer EV",2002,"dd1671cd-a329-45dc-a659-8906b6b2d709",False,3958
19971,"new","Trax",2014,"92a321dc-ef9c-43a9-8659-53f116f5f06c",False,285
196069,"used","Highlander",2022,"c766d499-09a2-4325-b76a-438280045b84",True,
737043,"new","Maxima",2009,"a12e6a95-4732-409f-99d0-d3bc527c47f6",True,
525356,"new","Silverado",2014,"3ef21dfd-3fb1-4193-8226-853b98c5efe0",True,
286507,"new","Silverado",2013,"53b31b78-b0bc-450f-8c2d-a54acd241e54",False,384
769755,"new","RAV4 Hybrid",2000,"4c454abb-5025-4554-b527-7848fe0a1919",True,
357085,"new","Sienna",2010,"3484e1af-0a66-4e79-bdb4-d8fcf8bcd2e4",False,3250
124428,"new","Altima",2016,"b2271815-b10c-4b6f-833c-95b240b35584",True,
263248,"used","Ridgeline",2018,"b990670b-fe86-4992-b950-1d15f8fc4814",False,1126
431059,"new","Blazer EV",2005,"1d67f3ec-c418-4094-89bb-dc7eb6ac9791",False,1847
11757,"new","Frontier",2005,"6091a67b-77ba-4d8d-9d1f-48bd00ceac00",False,1817
197821,"new","Frontier",2006,"d2397cde-6c64-482c-994a-3285d9e21e0f",False,2366
342695,"new","CR-V Hybrid",2004,"68939250-7734-4b23-9537-ed22b8ac1974",True,
106370,"used","F-150",2011,"b03b2ba2-c8e2-4223-8b76-a08225d66192",False,69
253782,"new","Ridgeline",2018,"c2abc583-3806-406e-b7be-3d7985ce44ca",False,924
390334,"used","RAV4 Hybrid",2016,"6906f87a-7e56-406e-9062-b8da78e9a85d",True,
359188,"used","CR-V Hybrid",2009,"7220f0f6-2755-47a2-896c-3fe842cf796a",True,
440861,"used","Blazer EV",2007,"b0301727-2f2c-4ecf-a8ae-f10b707ce724",False,650
486123,"new","Sienna",2000,"270e8694-8d60-4cb8-b1b9-8964b2d81243",False,2914
788271,"used","Tundra",2016,"8451101c-8745-48b9-9969-01f46e340217",False,810
603798,"new","Rouge",2008,"b03ceb76-e1fc-4c66-888a-79698eeba8b8",True,
714055,"new","Corolla",2004,"d1819064-a96c-4e60-8d08-f9c522f759bc",False,2159
631318,"new","Maxima",2005,"f72feeca-cd06-4180-932d-cfffdb32ed92",True,
772851,"new","Highlander",2020,"8ea78db4-8840-4d13-a5cd-a03c2393ed22",True,
790258,"new","Tundra",2023,"a5c633ec-91f3-4c13-8c5a-6bf27e4aefe7",False,539
776931,"used","Corolla",2013,"72477cd4-1381-4bed-a3d5-1bdaff230b1f",True,
718912,"new","Sentra",2022,"2b12f8ac-a5a1-479f-ba21-c92eec181300",False,2541
547059,"new","Tundra",2014,"d726cdb9-5037-44f2-9cb9-2d8d55064836",True,
872962,"new","RAV4 Hybrid",2009,"5282d9a1-b7e5-497a-86d9-d72af9324259",False,1509
423555,"new","Colorado",2006,"19dac449-7080-426d-b48f-3986aaa460c1",False,3014
341293,"new","Maverick",2017,"64c9dca1-cd15-423f-b0d8-effdb3af9882",False,1777
344229,"new","Corolla",2002,"d80789d8-109f-4c6a-852b-170ff9b72b62",False,653
93723,"new","CR-V Hybrid",2023,"ecb61a27-733b-4c2d-ae83-f79732aba7db",True,
239106,"new","Silverado",2015,"701fe635-f736-4db8-9e98-8a52982403d2",False,1715
296147,"new","Equinox",2011,"38ef2746-4419-42f4-b3c0-6f6345986dd8",True,
879727,"new","Maverick",2020,"a73e8732-6995-4b97-acd7-df09e8b5c5bb",True,
373250,"new","Silverado",2005,"f8ef225b-b491-463c-9b50-5ab62a98421b",True,
155602,"new","Equinox",2005,"7f22974d-8967-4394-bd06-c5b3f47b9efb",True,
342201,"used","CR-V Hybrid",2000,"495f88aa-1148-44a3-add7-77e7ee6b1c2a",False,146
560577,"new","Silverado",2007,"f20d2ff8-fd01-47b1-8abd-c3ce7f95b1d1",False,2550
43472,"new","Bronco Sport",2022,"ee92b0a2-04f7-4def-8104-8f5dfbad77db",True,
488851,"new","Trax",2023,"659e3bf2-28fa-417e-8a52-405cdd24e43e",False,612
457398,"new","Altima",2023,"a7e84982-56b8-483a-a841-c75c1f31da94",True,
944131,"new","Trax",2000,"87d2a4ed-0eb3-47c1-8a6b-1adcbb65557d",False,2475
135177,"used","Maverick",2006,"b9524001-0531-4074-97db-90e19ea1dc08",True,
495476,"new","Altima",2012,"fc70b333-1d2f-43f8-86db-437ac9f36030",False,303
98798,"new","Maxima",2021,"c4cf5b39-2e36-401b-abae-d090ddd8b677",False,1563
253894,"new","Equinox",2022,"81c25f1a-de99-4146-9b0c-cd3ebcdac597",True,
769817,"new","F-150",2005,"89031854-8797-4e95-b031-b3541700b601",False,2319
739365,"new","CR-V Hybrid",2004,"8c68f01b-2c8c-497e-8ab6-c3728233b872",False,2440
26987,"new","Highlander",2010,"25d48825-7434-45e3-b5dd-0bb0f5b16a4d",False,3931
484587,"new","Maverick",2009,"172dce6d-73bb-493a-8c90-513df4820289",True,
800074,"new","Tundra",2017,"7b12d26a-f463-4186-b5c4-98a41539053b",False,1394
979816,"new","Corolla",2011,"8372efa3-78c2-4453-a808-d439a83e0289",True,
666701,"new","Highlander",2012,"bfbeda4f-5351-4b45-9d47-5729c6d9993f",True,
231627,"new","Maverick",2023,"047621e2-f287-415f-b987-6e2c71edfc19",True,
95667,"new","Silverado",2007,"d74f5fc4-8db0-4510-a1ac-140547c8dd04",True,
823182,"new","Frontier",2006,"90274f19-ebcd-4779-b74c-7c4e6c18f9f6",True,
196745,"new","Colorado",2018,"181f7ae7-f3d2-488e-b80f-e6ccb37795af",True,
899556,"new","Mustang Mach-E",2015,"a8ede6d8-3533-40b5-86b2-38b8033bd195",False,1567
467351,"new","Silverado",2015,"4ba2bc9e-f881-4a85-a75e-7f0cdd836dba",True,
172467,"new","Maverick",2016,"663b3c60-a830-4b27-8921-fdc0be1efd41",False,3740
225564,"new","Maverick",2018,"eb058738-2942-4bb9-aa4c-97e993f355c1",False,1612
914925,"new","Passport",2009,"8748fccd-e6da-4ba3-b8f9-7d33181d1769",False,82
970921,"new","Pilot",2022,"d03ca0cd-9a03-40db-9ba2-61a628aa57a3",True,
760375,"new","Trax",2005,"00d09c45-0e36-4864-a94a-cd1044afae2c",True,
872948,"new","Equinox",2011,"cf4732ea-fb62-40b8-8f97-6776c2603d18",True,
228907,"new","Tundra",2012,"45201ebc-523a-4373-898d-97fa2bec66a1",False,3604
856679,"new","Silverado",2021,"2cd5d79f-6969-4872-a1af-3dd4b820e613",True,
407394,"new","Pilot",2013,"87fc2c95-176a-493f-847e-009d06875fac",True,
617388,"new","Colorado",2005,"02548e1d-4fa3-4bc7-a25f-bfbcf0d07142",True,
556693,"new","Passport",2011,"66a2fb05-3c6f-4bde-87c4-36a0db4df226",True,
906680,"new","Tundra",2002,"8f08f69d-3997-4f32-b86f-106c75327aa6",False,518
617997,"new","F-150",2015,"8135becf-f23d-4bc8-94f1-4fbaeca390ca",True,
517335,"new","CR-V Hybrid",2017,"4d8e6890-3d9b-4d98-a313-3ec71f854d5c",True,
136247,"used","Blazer EV",2004,"a0398862-0bf1-4398-948c-851a59e3203d",False,3322
146270,"new","RAV4 Hybrid",2018,"be3d87fb-a2b4-46d1-b27d-55f825fd92c8",False,3372
460280,"new","Colorado",2013,"61ba4ffa-ec9c-4e3a-9528-a6d9763ad485",True,
490936,"new","CR-V Hybrid",2016,"406b6742-a88d-401c-aefc-78e38e090715",False,3978
459964,"new","Sienna",2006,"b134effb-b6ac-4510-9c53-77fd51198053",False,2147
948540,"used","F-150",2014,"5f847c7c-3c56-4446-b41a-5ce90b66e722",True,
416921,"new","Passport",2015,"4b202e2d-f967-4bb6-a633-d5dad0d13309",True,
346869,"new","Tundra",2006,"601da706-7059-42cf-9bc3-5424c73158a6",True,
357530,"used","Corolla",2010,"7ff00409-5eff-46d4-a7b8-fb217f8a9cac",False,1916
192811,"used","Bronco Sport",2007,"dc7232e6-080f-49a7-a192-56680c675f38",False,3007
256166,"new","Sentra",2001,"eb1d1d2e-76f7-403e-b0e5-2f01c4a4cd4f",True,
845503,"new","Highlander",2013,"b8511d44-1f86-4cef-a051-72f048965fb3",False,674
259651,"new","Highlander",2008,"55536bc1-fdcb-47a7-ae5d-a5219e90dd46",True,
291949,"new","Pilot",2006,"8ac0328a-0e33-458c-8a55-ff72a5ee79bc",False,1228
792873,"used","Passport",2002,"c517c1b5-597d-4a02-b80d-9bf5cd3c08ea",False,3317
420858,"new","Highlander",2023,"68cacd3e-3ec2-4352-ad2b-95c7fd0b652c",True,
543034,"new","Bronco Sport",2003,"4aef2593-372e-441d-a13b-152388c2c743",True,
908876,"new","Maverick",2005,"ae213943-723b-4e10-8498-6fdc77c18e5e",False,1136
821057,"used","Ridgeline",2004,"b0b15da8-a35b-410a-8031-b21ddf789af9",False,1229
299998,"new","Tundra",2019,"edf5a07a-4b2e-4ccc-9061-1ee32de55598",True,
416240,"new","CR-V Hybrid",2020,"3d37eced-c115-48e7-94c2-73e24119139b",True,
916731,"new","RAV4 Hybrid",2023,"81c6fae4-3cb6-49ab-9130-aca3c82c00ca",True,
805626,"new","Edge",2005,"8dd61026-5cfe-4bcf-ac03-6ed0d8881c35",False,29
12360,"new","RAV4 Hybrid",2015,"874fad8c-e5d1-4777-b1a6-a405abd231fc",True,
36488,"new","Pilot",2020,"5ef01c26-8c1f-4f1a-b95f-35c59a869b72",False,2165
603131,"new","Sienna",2021,"dd3daa3f-b6d9-4765-932c-fd8fa6f5cd96",True,
319002,"new","CR-V Hybrid",2012,"c963e357-87e8-4b04-9ce4-fb8a14972917",True,
25423,"new","Altima",2018,"0b95469f-a048-42b1-bfc6-66b4c7f02242",False,2445
924650,"new","Blazer EV",2005,"baf6c332-25be-4923-b0a3-7c514bd44f19",False,1965
942644,"new","Maverick",2006,"51e3daa7-3527-4a91-b180-a774f7c36db7",True,
216967,"new","Trax",2015,"b9431c86-41ae-4eae-ace4-c8cbe0bf69c0",False,1041
765067,"new","Maverick",2000,"7eb1af9f-2fc2-4076-88f3-85345c4320ff",False,1861
362682,"used","Equinox",2006,"e860eb63-8daf-44e4-b886-3c704d7901cf",True,
297854,"new","Trax",2005,"3b53e29e-aeda-49d5-a35e-60a79ae01cb6",False,657
254314,"new","Trax",2023,"86aadae5-dc82-4227-ba52-7751962079c9",True,
386364,"new","Sienna",2023,"4be3d21e-13f8-4495-b665-7f6581cb7256",False,2273
908941,"new","Corolla",2021,"9b7b3dd2-1a7e-4b39-82fb-171d975fe15a",True,
50244,"used","F-150",2010,"78a021f2-f559-4b5f-be19-eb7fff8a5fa6",True,
572786,"used","Maxima",2006,"e5d33659-2b08-4f28-ac5f-4f03a3864b64",False,2629
674078,"new","Sentra",2009,"f907b987-30bd-437b-ab43-5876583ee4cc",False,1633
268282,"new","Highlander",2015,"5b5d654f-4dc2-4a2c-ae81-f353de6a23fd",True,
205854,"new","Trax",2013,"f7e31356-ee95-40f7-a8ac-2b7de451f23a",False,1652
919942,"new","Equinox",2022,"f47b8763-2210-4294-80c8-dbadfd2a010c",False,91
353606,"new","Silverado",2023,"9ba2a2a6-b4e0-423a-8823-89373e27d5ab",True,
357315,"new","Colorado",2013,"ed87265d-90c2-4d85-8b32-2ffa8ec4ccf6",True,
642812,"new","F-150",2016,"ec77ecc4-7960-43a6-8382-f9505b8d5ee7",True,
858162,"new","RAV4 Hybrid",2006,"4b351df4-a93f-464c-830b-787f11fcc854",True,
401836,"used","Trax",2015,"78f8c137-3f44-4e1f-b0be-787b662bbfce",True,
791822,"used","Frontier",2022,"c479930a-8d93-49db-9a9f-55efcc4d6d4f",True,
760649,"new","Passport",2011,"ee8662b6-62eb-4ef1-9b26-1ba330269d79",False,1939
488353,"new","Frontier",2013,"3af51adf-d3bc-425e-babc-56476e8eb1ab",True,
800237,"new","Equinox",2020,"33d6149d-ea25-4a13-bf0f-0ea33fb8051e",True,
254456,"new","Bronco Sport",2013,"937dba2f-ef91-4c9c-946e-aeb00b2f7ea2",True,
705073,"new","RAV4 Hybrid",2014,"ebedca90-cc8e-447d-820a-881dd52c3118",False,2455
278178,"new","Maxima",2002,"0c0f3bfa-e60b-411d-b39f-37e6afedbec0",False,1828
609520,"new","F-150",2006,"65feff73-c3d1-4218-a65e-004de1947f44",True,
859156,"new","F-150",2022,"de4cebaa-87d5-4d27-a798-06700bfaf100",True,
563861,"new","Corolla",2011,"c53c1063-33b6-4295-82d9-05c677c2900d",False,3009
378412,"new","Highlander",2021,"52b02115-d992-4102-a64a-8b079bfa5795",False,115
860973,"new","Equinox",2011,"0cea57c7-876f-49a0-ae36-34b1d63d52b9",True,
920362,"new","Maxima",2020,"4abe414f-a5d7-4775-a30e-e8fbb1e165d8",True,
908011,"new","Maverick",2013,"f5473421-9ee4-432a-a4c4-e957c5678a5e",False,3044
868259,"new","Maxima",2010,"19f6cc7f-6473-477b-bb9f-fcb812a8d18a",False,1435
395986,"new","Silverado",2019,"ccc20d10-37a0-49eb-9c6c-a343d5b00190",True,
896108,"new","Maxima",2023,"afdee729-7d24-4fea-9ff3-94b3c4c749b6",True,
386816,"new","Maxima",2004,"9cd69e29-3103-41ca-b996-d6288048161a",True,
219385,"new","Trax",2017,"779f0a87-e75e-4d10-a6a5-d6c28e8c972e",True,
780805,"new","Trax",2022,"d0c25c73-9564-46ef-a84f-1c44753debc9",True,
437416,"new","CR-V Hybrid",2017,"41d7a6d2-1446-4164-bc04-873c861a81f3",True,
830247,"new","Blazer EV",2013,"67823820-595b-49ed-8812-e6b806c528c2",False,3043
697233,"new","F-150",2008,"707faed2-d70b-4dee-a4e0-95b5123df031",False,3962
384496,"new","HR-V",2002,"7fb819f5-17fb-41e4-bfb0-06c5b205b0c6",True,
724559,"new","Maverick",2004,"ad81235e-5850-4d87-8bfb-fed2892a779e",False,1607
336612,"new","Silverado",2014,"3438eaca-0a82-46d9-b06b-43a1bfbdceb3",False,2052
577934,"new","Corolla",2022,"754bfd12-9ba0-4619-9c59-acd7b1c1021d",True,
613894,"new","Frontier",2002,"2285da79-2b6f-4091-b8bc-6c9ee6a4bdef",False,2173
510334,"new","Highlander",2018,"f30113b0-9c92-4439-95a7-029eb095813c",False,2692
11189,"new","Passport",2019,"224456fb-5667-4a12-8ab4-08c8be5171aa",True,
443742,"new","Colorado",2016,"794532e0-7a4b-4aeb-a6dc-19032bee9382",False,1717
966563,"used","Highlander",2022,"6952616a-e69a-47e7-9750-c2fe79224c8c",False,1819
144757,"new","Ridgeline",2005,"0d0e18e1-d4c8-4755-a9d3-30c695cf0519",False,2393
85338,"new","CR-V Hybrid",2017,"29e2303b-a491-4559-9d2f-cd3e9463e301",False,3334
490664,"new","Trax",2009,"abe2de83-7efa-473e-9bfd-562d8818171d",True,
959894,"new","Silverado",2018,"cdba496d-0e2d-4250-b635-364d37b21c1c",True,
280836,"new","Equinox",2002,"4a9ff837-85ad-4632-933a-d5cf38134008",True,
374161,"new","Trax",2013,"3ab7606b-3ed7-47f2-9f89-cc81edee1c28",True,
844734,"new","Pilot",2013,"07fc208e-f6bc-4326-82a4-aba263d80378",False,2047
950505,"new","Highlander",2009,"522a82fc-f881-4ad0-a8aa-e616d0e2b15b",False,2305
23636,"new","Frontier",2005,"5a408069-667e-4a4d-8bf0-9497a60acb73",True,
437465,"new","Pilot",2002,"27fcead6-e71f-4fad-aa24-21019ce3146c",False,1828
